Name,Gender,GP,MIN,PTS,DR,OR,REB,AST,STL,BLK,BLKON,FOUL,FOULON,TO,FGM,FGA,FG%,2PM,2PA,2P%,3PM,3PA,3P%,FTM,FTA,FT%
Breannan Small,Female,98,14.7,10.0,1.8,1.4,3.3,1.2,1.8,0.2,0.6,3.1,3.7,3.3,3.3,10.6,31.1,2.4,6.7,35.8,0.8,3.9,20.5,2.9,4.9,59.2
Bree Ferrier,Female,138,19.3,7.0,3.9,2.0,5.9,0.9,0.6,0.6,0.3,4.7,1.6,2.8,2.3,7.3,31.5,2.2,6.5,33.8,0.2,0.8,25.0,2.3,4.4,52.3
Bree Fowler,Female,42,12.7,4.3,4.3,3.1,7.3,0.7,0.7,0.7,0.0,3.3,0.0,2.8,1.7,5.2,32.7,1.7,5.2,32.7,0.0,0.0,0.0,0.7,2.6,26.9
Bree Hans,Female,5,4.6,15.7,5.2,2.6,7.8,0.0,1.3,0.0,1.3,3.9,3.9,3.9,5.2,14.3,36.4,5.2,14.3,36.4,0.0,0.0,0.0,5.2,7.8,66.7
Bree James,Female,24,18.4,8.0,5.7,3.3,9.1,0.2,0.8,0.7,0.2,2.4,1.3,1.8,2.9,9.8,29.6,2.9,9.8,29.6,0.0,0.0,0.0,2.0,2.4,83.3
Bree Matthews,Female,121,20.2,10.5,2.4,0.9,3.3,2.5,1.2,0.1,0.4,3.4,2.8,2.7,3.4,9.7,35.1,2.1,5.3,39.6,1.3,4.3,30.2,2.4,2.8,85.7
Bree Phillips,Female,8,3.1,1.9,1.0,1.9,3.9,0.0,1.0,0.0,0.0,4.8,0.0,3.9,1.0,5.8,17.2,1.0,1.9,52.6,0.0,3.9,0.0,0.0,1.9,0.0
Bree Rizzato,Female,14,20.5,3.8,5.0,2.2,7.2,0.6,0.9,1.5,0.6,5.3,0.9,2.9,1.6,6.6,24.2,1.6,6.4,25.0,0.1,0.1,100.0,0.3,0.6,50.0
Bree Sherry,Female,77,23.7,8.0,3.0,1.5,4.6,2.5,2.5,0.3,0.0,3.2,0.0,3.8,3.2,11.5,27.8,2.7,8.2,32.9,0.6,3.3,18.2,1.6,2.7,59.3
Bree Stanley,Female,117,21.5,11.4,3.9,2.7,6.6,1.3,1.4,0.3,0.0,2.9,0.3,2.8,4.6,14.7,31.3,3.5,10.7,32.7,1.1,3.9,28.2,2.7,4.3,62.8
Bree Whatman,Female,8,30.0,10.5,4.6,0.9,5.5,2.2,0.9,0.1,0.0,0.9,1.4,1.8,4.1,10.8,38.0,2.6,6.9,37.7,1.5,3.9,38.5,0.8,1.1,72.7
Breella Case,Female,2,8.5,0.0,0.0,0.0,0.0,1.8,1.8,1.8,0.0,5.3,1.8,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brendan Ashman,Male,22,6.2,6.8,2.9,1.0,3.9,1.0,0.0,0.0,1.0,2.4,1.9,2.4,2.4,8.7,27.6,2.4,6.3,38.1,0.0,2.4,0.0,1.0,2.4,41.7
Brendan Hill,Male,72,13.3,10.2,4.5,2.7,7.2,2.7,1.6,0.7,0.2,5.0,2.5,3.6,3.4,9.5,35.8,3.2,8.6,37.2,0.2,0.9,22.2,3.4,7.2,47.2
Brendan Hughes,Male,182,14.6,13.2,3.3,1.6,4.9,1.6,1.0,0.2,0.4,2.5,1.6,1.6,4.9,12.5,39.2,2.5,5.1,49.0,2.5,7.4,33.8,1.0,2.1,47.6
Brendan Lay,Male,5,21.4,12.1,5.0,3.1,8.1,0.8,0.0,0.3,0.3,4.8,6.2,3.6,4.8,8.1,59.3,4.8,8.1,59.3,0.0,0.0,0.0,2.5,4.8,52.1
Brendan Leeds,Male,19,13.7,2.4,2.4,1.1,3.5,2.0,1.3,0.0,0.0,2.6,0.0,1.3,1.3,4.6,28.3,1.1,3.3,33.3,0.2,1.3,15.4,0.0,0.0,0.0
Brendan Smith,Male,14,2.8,10.7,4.3,2.1,6.4,2.1,1.1,0.0,0.0,5.4,0.0,4.3,2.1,10.7,19.6,2.1,9.6,21.9,0.0,1.1,0.0,6.4,10.7,59.8
Brendan Tait,Male,14,14.9,1.8,2.0,0.8,2.8,2.2,0.6,0.0,0.4,1.2,0.8,1.8,0.6,3.4,17.6,0.4,2.4,16.7,0.2,1.0,20.0,0.4,0.8,50.0
Brendan Trewella,Male,220,23.7,15.3,4.6,2.2,6.8,3.7,1.8,0.5,0.6,3.3,5.8,3.5,5.1,11.5,44.3,4.6,9.4,48.9,0.6,2.2,27.3,4.3,7.2,59.7
Brendan Wadwell,Male,103,20.0,10.4,5.1,2.6,7.6,1.6,1.5,0.6,0.2,2.2,1.8,1.5,3.9,9.3,41.9,3.0,6.3,47.6,0.9,3.0,30.0,1.3,2.1,61.9
Brendan Winden,Male,24,12.1,5.0,4.2,3.0,7.2,1.5,0.5,0.5,0.0,5.5,0.0,2.7,2.5,9.2,27.2,2.0,7.2,27.8,0.5,2.0,25.0,0.2,1.5,13.3
Brendon Head,Male,110,20.9,14.5,6.2,2.0,8.2,2.4,0.7,0.3,0.6,2.7,3.2,3.3,5.7,12.9,44.2,5.6,11.9,47.1,0.3,1.0,30.0,2.4,3.9,61.5
Brendon Hepi,Male,28,29.0,11.2,6.6,3.2,9.8,1.3,0.9,0.5,0.0,2.7,0.0,2.6,4.3,9.9,43.4,4.3,9.2,46.7,0.0,0.7,0.0,2.4,3.5,68.6
Brendon Lay,Male,32,9.6,5.0,3.4,2.2,5.6,0.6,0.3,0.3,0.6,7.2,4.1,4.1,1.9,6.2,30.6,1.9,6.2,30.6,0.0,0.0,0.0,1.3,3.1,41.9
Brenna Barrett,Female,127,14.4,9.0,6.5,4.8,11.0,0.4,0.2,0.6,0.6,2.7,1.9,2.5,3.5,10.4,33.7,3.5,10.4,33.7,0.0,0.0,0.0,1.9,3.5,54.3
Brent Hobba,Male,181,29.7,16.8,6.8,2.2,9.0,1.5,1.1,0.8,0.1,2.7,1.8,1.6,6.0,13.2,45.5,3.9,8.0,48.8,1.9,5.3,35.8,2.9,3.9,74.4
Brent Mcbrien,Male,22,33.2,8.6,3.9,1.0,4.9,2.3,3.7,0.5,0.0,2.4,0.0,3.4,4.0,13.6,29.4,3.1,9.2,33.7,0.9,4.3,20.9,1.5,2.4,62.5
Brent Moodie,Male,65,12.4,14.5,8.7,3.9,12.6,1.2,0.5,1.9,1.0,4.8,3.9,2.2,6.0,16.0,37.5,5.6,14.0,40.0,0.5,1.9,26.3,1.9,4.4,43.2
Brent Radoslovic,Male,324,25.6,13.9,3.2,1.3,4.5,2.1,0.9,0.0,0.2,1.3,1.5,2.1,5.2,13.6,38.2,2.9,6.4,45.3,2.2,7.1,31.0,1.5,2.3,65.2
Brent Reid,Male,74,10.8,7.5,5.0,1.4,6.4,1.1,0.8,0.8,0.3,7.2,2.5,2.5,2.5,8.6,29.1,1.7,4.4,38.6,1.1,4.2,26.2,1.4,2.5,56.0
Brent Russell,Male,22,15.6,6.0,2.7,1.9,4.6,2.7,0.8,0.0,0.2,2.7,1.5,2.3,2.1,9.6,21.9,1.7,6.7,25.4,0.6,2.9,20.7,1.2,1.3,92.3
Brent Smart,Male,28,12.3,10.7,3.4,2.2,5.6,2.4,1.0,0.0,0.0,4.6,0.0,2.2,4.9,16.6,29.5,3.9,12.0,32.5,1.0,4.6,21.7,2.0,3.2,62.5
Brent Sproule,Male,26,4.1,4.4,1.5,0.7,2.2,1.5,0.7,0.0,0.0,2.9,2.2,5.1,1.5,5.9,25.4,1.5,3.7,40.5,0.0,2.2,0.0,1.5,1.5,100.0
Brent Symons,Male,266,24.0,12.9,5.1,3.1,8.4,1.1,0.9,0.5,0.4,2.9,2.8,2.1,5.0,11.5,43.5,4.2,9.0,46.7,0.7,2.6,26.9,2.0,3.4,58.8
Brenton Charles,Male,376,24.6,7.6,2.4,0.6,3.0,4.4,1.2,0.1,0.1,1.5,1.6,2.4,2.6,7.3,35.6,1.2,2.8,42.9,1.3,4.4,29.5,1.1,1.6,68.8
Brenton Fitzgerald,Male,125,26.5,8.8,3.1,1.2,4.3,2.7,1.4,0.2,0.2,2.0,2.2,2.0,3.4,8.8,38.6,2.7,6.2,43.5,0.7,2.7,25.9,1.2,2.3,52.2
Brenton Jewel,Male,1,14.0,27.9,4.3,4.3,8.6,4.3,0.0,0.0,0.0,4.3,4.3,2.1,8.6,19.3,44.6,0.0,4.3,0.0,8.6,15.0,57.3,2.1,4.3,48.8
Brenton Jewell,Male,100,19.5,13.7,3.1,1.5,4.6,2.2,2.2,0.3,0.3,4.2,2.9,3.1,4.6,14.2,32.4,2.8,6.8,41.2,2.0,7.4,27.0,2.5,3.4,73.5
Brenton Joyce,Male,50,23.0,8.5,3.1,1.8,5.0,1.6,0.9,0.1,0.0,3.1,0.0,3.8,3.4,11.3,30.1,3.1,9.8,31.6,0.3,1.6,18.7,2.0,3.3,60.6
Brenton Lenaghan,Male,90,14.1,7.4,3.6,1.5,5.1,3.2,1.7,0.4,0.2,3.6,1.7,3.0,2.8,7.2,38.9,2.1,4.9,42.9,0.6,2.3,26.1,1.3,2.3,56.5
Brenton Mccabe,Male,89,14.9,7.0,5.0,2.2,7.2,1.2,0.4,0.4,0.2,4.0,0.6,2.2,2.6,8.9,29.2,2.6,8.5,30.6,0.0,0.2,0.0,1.8,3.0,60.0
Brenton Phillips,Male,20,7.4,4.9,1.2,0.8,1.6,1.6,1.2,0.0,0.4,4.5,2.0,2.4,2.0,8.1,24.7,1.6,4.9,32.7,0.4,3.6,11.1,0.4,0.4,100.0
Brenton Webb,Male,5,6.4,6.6,1.9,1.9,3.8,0.9,0.0,0.0,1.9,2.8,0.9,1.9,2.8,10.3,27.2,1.9,5.6,33.9,0.9,4.7,19.1,0.0,1.9,0.0
Breonna O'Conner,Female,22,28.2,18.8,3.8,1.2,5.1,3.2,3.3,0.2,0.5,2.7,3.7,3.6,7.3,18.6,39.2,6.1,14.5,42.1,1.3,4.1,31.7,3.0,5.0,60.0
Brett Abel,Male,4,11.0,8.7,2.7,1.4,4.1,1.4,3.3,0.0,0.5,6.0,2.7,3.3,3.3,13.1,25.2,3.3,10.9,30.3,0.0,2.2,0.0,2.2,3.3,66.7
Brett Angel,Male,25,26.6,12.1,5.3,1.8,7.1,2.3,1.1,0.9,0.0,5.0,0.0,3.4,5.4,10.2,52.9,5.3,9.9,53.5,0.0,0.2,0.0,1.4,2.9,48.3
Brett Atley,Male,18,28.9,12.6,5.4,2.5,7.9,1.7,0.6,1.0,0.0,3.4,0.0,2.8,5.3,13.9,38.1,4.6,11.4,40.4,0.7,2.5,28.0,2.7,3.8,71.1
Brett Bathman,Male,106,32.8,8.0,3.3,1.2,4.5,4.1,1.6,0.4,0.0,3.0,0.0,3.7,3.6,8.2,43.9,3.2,6.7,47.8,0.3,1.6,18.7,0.9,2.5,36.0
Brett Bell,Male,67,19.8,19.2,6.5,2.9,9.4,0.8,1.2,1.4,0.6,3.5,3.3,2.3,7.1,14.1,50.4,5.8,10.8,53.7,1.4,3.2,43.7,2.7,4.2,64.3
Brett Carter,Male,13,14.7,7.3,4.5,2.0,6.5,0.6,0.4,0.0,0.0,4.3,0.0,3.7,2.4,10.6,22.6,2.4,9.2,26.1,0.2,1.4,14.3,2.2,3.9,56.4
Brett Coghill,Male,6,13.8,5.0,4.8,2.6,7.2,0.4,0.7,0.0,0.0,3.3,0.0,3.3,2.2,6.5,33.8,1.7,3.9,43.6,0.4,2.6,15.4,0.4,1.5,26.7
Brett Dobson,Male,46,33.2,9.7,3.5,1.1,4.7,7.0,2.2,0.0,0.0,2.3,0.0,2.9,4.3,13.5,31.9,3.0,8.5,35.3,1.4,5.0,28.0,1.9,2.9,65.5
Brett Elliot-Smith,Male,4,7.2,5.0,2.1,4.2,6.2,4.2,0.0,0.0,0.0,6.2,0.0,3.3,0.0,5.0,0.0,0.0,4.2,0.0,0.0,0.8,0.0,5.0,8.3,60.2
Brett Fennell,Male,136,17.6,15.7,5.6,2.4,8.0,2.2,1.4,0.5,0.5,3.8,3.6,3.1,5.6,13.5,41.5,4.3,8.9,48.3,1.4,4.6,30.4,2.7,4.4,61.4
Brett Goodgame,Male,46,28.3,17.1,3.3,1.3,4.6,4.3,1.8,0.2,1.2,3.8,5.8,3.5,5.8,14.6,39.7,5.7,13.6,41.9,0.2,1.1,18.2,5.2,7.1,73.2
Brett Harvey,Male,77,11.0,6.5,1.9,1.1,3.0,2.5,1.6,0.3,0.3,3.3,1.1,4.1,2.2,6.8,32.4,1.9,4.9,38.8,0.3,1.9,15.8,1.4,2.5,56.0
Brett Jarosz,Male,34,39.1,13.7,4.5,2.0,6.4,2.5,1.5,0.4,0.2,1.8,0.7,2.8,5.0,12.4,40.3,4.3,10.1,42.6,0.7,2.4,29.2,4.1,5.1,80.4
Brett Jefferies,Male,23,19.7,9.0,3.2,1.5,4.7,2.6,0.8,0.3,0.0,2.6,0.0,1.7,4.1,8.7,47.1,4.0,8.4,47.6,0.2,0.3,66.7,0.9,1.2,75.0
Brett Macaulay,Male,17,16.0,9.8,4.1,1.5,5.8,2.2,2.4,0.2,0.4,3.9,3.4,3.9,3.4,9.8,34.7,2.2,6.9,31.9,1.1,2.8,39.3,1.7,3.6,47.2
Brett Maggio,Male,23,17.8,5.6,2.9,1.2,4.0,3.5,1.5,0.0,0.2,2.5,1.7,4.4,1.7,7.2,23.6,0.7,3.4,20.6,1.2,3.9,30.8,1.0,2.0,50.0
Brett Mummery,Male,113,26.9,11.9,5.4,2.3,7.6,2.2,1.3,0.4,0.0,2.5,0.0,3.0,5.4,15.8,34.2,3.7,10.4,35.6,1.7,5.5,30.9,1.8,3.3,54.5
Brett Rainbow,Male,138,36.6,15.2,3.5,1.1,4.7,1.9,1.0,0.4,0.0,1.8,0.1,2.3,6.6,15.5,42.6,4.4,9.4,46.8,2.2,6.1,36.1,2.1,2.7,77.8
Brett Rogers,Male,18,39.6,9.0,5.1,2.1,7.3,1.4,0.9,0.3,0.0,2.4,0.0,2.8,3.8,12.0,31.7,3.6,10.5,34.3,0.2,1.4,14.3,1.2,2.7,44.4
Brett Rowe,Male,16,9.4,6.7,4.8,2.6,7.0,1.3,0.3,0.3,0.0,5.7,0.0,1.9,2.6,8.9,29.2,2.2,8.3,26.5,0.3,0.3,100.0,1.9,3.5,54.3
Brett Savory,Male,57,10.5,7.4,3.7,2.9,6.3,1.4,1.4,0.3,0.3,5.4,3.1,2.3,2.3,6.0,38.3,1.7,4.0,42.5,0.6,2.0,30.0,2.3,3.1,74.2
Brett Seljak,Male,14,33.8,13.1,9.2,3.9,13.2,1.7,1.1,1.4,0.5,3.0,3.7,2.3,4.9,12.6,38.9,4.8,11.6,41.4,0.1,1.0,10.0,3.2,5.2,61.5
Brett Slaughter,Male,15,27.5,12.8,5.6,2.1,7.7,1.1,1.3,0.5,0.4,3.3,2.5,2.7,4.4,13.6,32.4,2.4,6.3,38.1,2.0,7.3,27.4,2.2,3.4,64.7
Brett Sparks,Male,45,23.6,7.8,3.1,1.0,4.1,1.0,0.8,0.1,0.0,2.8,0.0,2.2,4.1,15.1,27.2,2.9,10.2,28.4,1.1,5.1,21.6,0.8,1.1,72.7
Brett Watt,Male,6,8.3,7.2,2.9,1.8,4.7,1.8,0.0,0.0,0.0,3.6,0.0,4.7,2.5,7.2,34.7,2.5,7.2,34.7,0.0,0.0,0.0,2.5,2.5,100.0
Brett Weegberg,Male,24,23.9,6.5,5.8,2.4,8.2,1.3,1.3,0.8,0.0,3.8,0.0,1.4,2.4,6.2,38.7,2.4,5.9,40.7,0.0,0.3,0.0,1.9,2.8,67.9
Brett Wheeler,Male,15,36.8,13.6,6.3,3.8,10.0,0.9,0.7,1.3,0.0,3.0,0.0,2.2,5.1,9.6,53.1,5.1,9.6,53.1,0.0,0.0,0.0,3.3,5.1,64.7
Bri O'Donohue,Female,1,27.0,4.4,1.1,1.1,2.2,0.0,0.0,0.0,0.0,0.0,1.1,2.2,2.2,4.4,50.0,2.2,3.3,66.7,0.0,1.1,0.0,0.0,2.2,0.0
Briahna Whatman,Female,38,28.9,12.1,3.4,1.5,4.9,3.5,0.9,0.3,0.2,1.2,1.7,2.8,5.1,13.3,38.3,3.9,10.1,38.6,1.0,3.3,30.3,1.0,1.2,83.3
Briallen Williams,Female,1,6.0,0.0,15.0,0.0,15.0,10.0,0.0,0.0,5.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
Brian Elliott,Male,35,24.5,9.7,2.6,1.2,3.8,2.3,1.5,0.0,0.0,2.8,0.0,3.6,4.4,13.2,33.3,3.4,9.8,34.7,1.0,3.3,30.3,1.3,2.7,48.1
Brian O' Meara,Male,157,26.6,13.2,2.5,1.8,4.3,2.9,2.5,0.1,0.1,3.8,1.6,3.0,5.0,12.1,41.3,3.8,8.7,43.7,1.1,3.4,32.4,2.7,4.1,65.9
Brian O'Meara,Male,35,27.7,14.4,3.4,2.1,5.3,2.3,2.5,0.1,0.2,3.4,5.0,2.9,4.8,12.0,40.0,4.1,9.1,45.1,0.6,2.8,21.4,4.1,5.8,70.7
Brian Ogilvie,Male,21,20.5,10.2,6.7,3.1,9.8,1.5,1.5,1.3,0.0,4.4,0.0,2.5,3.8,12.6,30.2,3.8,12.1,31.4,0.0,0.4,0.0,2.6,4.8,54.2
Briana Babic,Female,70,24.9,18.2,4.0,1.1,5.1,2.2,2.4,0.2,0.5,2.2,3.0,2.5,6.6,18.1,36.5,4.6,10.6,43.4,2.0,7.5,26.7,2.7,3.4,79.4
Briana O'Donohue,Female,14,26.4,9.5,2.4,1.4,3.9,0.6,1.0,0.3,0.5,1.8,2.0,1.3,3.0,9.8,30.6,1.0,3.8,26.3,1.9,6.0,31.7,1.6,2.5,64.0
Briana Pastore,Female,17,26.4,11.3,2.4,1.4,3.8,0.5,1.3,0.2,0.2,3.8,5.3,4.1,3.9,10.8,36.1,2.5,5.8,43.1,1.3,5.0,26.0,2.4,4.1,58.5
Briana Sharp,Female,57,18.4,7.2,5.7,3.6,9.3,1.0,1.0,0.8,0.7,4.2,2.8,3.1,2.6,7.0,37.1,2.6,6.8,38.2,0.0,0.2,0.0,1.8,3.1,58.1
Briana Stokkel,Female,15,7.9,5.7,1.1,1.1,2.7,0.8,1.9,0.0,0.8,6.1,1.9,2.7,1.9,10.6,17.9,1.9,8.4,22.6,0.0,2.3,0.0,1.9,2.3,82.6
Brianna Blakeley,Female,14,5.6,5.4,3.8,3.8,7.5,0.0,1.6,0.0,0.0,3.8,4.8,3.8,0.5,7.5,6.7,0.5,7.5,6.7,0.0,0.0,0.0,3.8,5.9,64.4
Brianna Burt,Female,13,3.7,13.8,4.1,1.6,5.7,1.6,3.2,0.0,1.6,6.5,1.6,0.8,4.9,14.6,33.6,1.6,6.5,24.6,4.1,8.9,46.1,0.0,0.0,0.0
Brianna Caldow,Female,14,14.0,3.4,3.4,2.8,6.2,0.6,0.9,0.4,0.2,2.4,2.4,3.9,1.3,5.1,25.5,1.3,5.1,25.5,0.0,0.0,0.0,0.9,1.5,60.0
Brianna Donnely,Female,15,18.5,4.9,5.4,2.1,7.5,2.1,1.5,0.5,0.5,4.4,1.3,3.4,1.8,7.6,23.7,1.5,6.0,25.0,0.3,1.6,18.7,0.5,1.1,45.5
Brianna Gregory-Johnson,Female,8,18.9,18.4,8.6,4.9,13.5,1.4,2.9,1.6,0.6,3.0,7.9,3.8,6.7,14.0,47.9,6.7,14.0,47.9,0.0,0.0,0.0,4.9,9.5,51.6
Brianna Hans,Female,67,18.9,14.4,4.1,3.7,7.8,1.0,2.7,0.5,0.6,3.8,3.8,3.3,4.6,13.2,34.8,3.8,9.7,39.2,0.8,3.5,22.9,3.7,5.6,66.1
Brianna Massey,Female,27,15.1,6.2,2.6,1.2,3.8,0.8,0.6,0.2,0.6,2.6,1.6,3.0,2.4,9.3,25.8,1.8,6.6,27.3,0.6,2.8,21.4,1.0,1.8,55.6
Brianna O'Donohue,Female,3,21.3,6.6,1.8,3.2,5.2,0.4,1.0,0.4,0.4,3.2,1.4,0.0,2.4,8.0,30.0,1.0,3.8,26.3,1.4,4.2,33.3,0.4,1.0,40.0
Brianna Peirce,Female,3,9.0,1.0,6.7,1.0,7.7,0.0,2.3,1.0,0.0,5.7,4.3,6.7,0.0,7.7,0.0,0.0,2.3,0.0,0.0,5.7,0.0,1.0,2.3,43.5
Brianna Ritchie,Female,37,10.6,11.0,3.7,0.8,4.5,1.4,0.6,0.6,1.1,2.3,2.3,2.0,3.7,11.6,31.9,2.0,6.5,30.8,1.7,5.1,33.3,2.0,3.1,64.5
Brianne Heins,Female,14,5.6,7.0,1.1,0.5,2.1,1.1,1.1,0.0,0.0,1.6,2.7,1.6,2.1,8.6,24.4,1.6,7.5,21.3,0.5,1.1,45.5,1.6,3.8,42.1
Brianne Wragg,Female,32,14.3,6.7,4.0,2.9,6.9,0.8,1.9,0.2,0.2,1.3,1.5,1.5,2.7,10.1,26.7,2.5,8.8,28.4,0.4,1.3,30.8,0.6,1.5,40.0
Briarley Rogers,Female,4,6.2,7.3,4.8,1.0,5.8,0.0,1.0,0.0,0.0,7.3,7.3,2.4,1.0,7.3,13.7,1.0,2.4,41.7,0.0,4.8,0.0,4.8,7.3,65.8
Bridget Ardley,Female,83,9.2,6.2,3.9,4.9,8.8,1.0,0.7,0.3,1.0,6.2,2.6,3.3,2.0,6.2,32.3,2.0,6.2,32.3,0.0,0.0,0.0,2.6,3.9,66.7
Bridget Blackburn,Female,147,15.4,4.7,5.5,4.1,9.5,0.8,1.6,1.2,0.2,5.5,1.2,2.9,1.6,5.6,28.6,1.6,5.6,28.6,0.0,0.0,0.0,1.4,3.3,42.4
Bridget Cowin,Female,2,9.5,7.9,1.6,0.0,1.6,0.0,0.0,0.0,0.0,7.9,0.0,7.9,3.2,6.3,50.8,3.2,6.3,50.8,0.0,0.0,0.0,1.6,3.2,50.0
Bridget Deery,Female,33,26.6,14.0,2.7,1.8,4.5,2.0,1.1,0.2,0.6,2.3,2.3,2.5,5.6,14.1,39.7,4.7,11.5,40.9,0.8,2.6,30.8,1.9,2.7,70.4
Bridget Gamble,Female,132,16.2,9.1,5.0,2.4,7.6,0.9,0.6,0.6,0.6,4.3,2.2,2.6,3.3,10.7,30.8,2.4,7.6,31.6,0.9,3.3,27.3,1.5,2.2,68.2
Bridget Keet,Female,246,17.2,8.2,6.1,4.0,10.1,1.2,1.7,1.0,0.3,4.2,2.3,2.4,3.5,9.9,35.4,3.5,9.9,35.4,0.0,0.2,0.0,1.2,3.1,38.7
Bridget Mimmo,Female,80,18.8,9.7,3.8,1.6,5.4,1.6,1.3,0.5,0.3,2.1,1.4,2.6,3.5,10.5,33.3,2.2,6.5,33.8,1.3,4.0,32.5,1.4,1.9,73.7
Bridget O'Keeffe,Female,15,14.3,6.7,3.1,1.7,4.8,1.0,1.7,0.2,0.4,6.3,2.1,4.2,2.3,7.3,31.5,1.5,4.8,31.2,0.8,2.7,29.6,1.0,2.1,47.6
Bridget O'Niel,Female,2,17.5,8.6,4.3,0.9,5.1,0.9,0.0,2.6,0.0,0.9,0.9,1.7,4.3,8.6,50.0,4.3,8.6,50.0,0.0,0.0,0.0,0.0,0.9,0.0
Bridget Patel,Female,1,6.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bridget Walters,Female,78,23.3,7.2,3.7,2.3,6.2,2.3,1.9,0.5,0.8,3.6,2.6,4.2,2.6,7.3,35.6,2.6,7.2,36.1,0.0,0.1,0.0,1.7,3.1,54.8
Bridgette Erzeren,Female,16,7.4,5.3,4.5,3.6,7.7,0.4,0.8,0.4,0.8,7.7,0.8,4.9,1.2,8.1,14.8,0.8,7.3,11.0,0.4,0.8,50.0,0.4,1.6,25.0
Bridgette Ioannidis,Female,14,8.1,15.2,3.0,1.1,4.1,0.4,0.4,0.4,0.0,2.2,0.0,3.3,4.8,10.7,44.9,1.5,5.9,25.4,3.3,5.2,63.5,2.6,4.1,63.4
Bridgette Jacobs,Female,41,14.3,6.5,3.4,1.7,5.0,1.5,1.9,0.0,0.2,3.1,2.1,2.7,2.1,9.2,22.8,1.9,6.3,30.2,0.4,3.1,12.9,1.3,3.4,38.2
Bridgette Speranza,Female,9,7.4,3.6,3.2,2.4,5.3,0.8,0.8,0.0,0.4,3.2,2.8,4.5,1.2,9.3,12.9,1.2,8.9,13.5,0.0,0.4,0.0,0.8,3.2,25.0
Bridie Feehan,Female,117,17.7,6.3,4.2,2.7,6.9,2.0,1.7,0.7,0.3,3.9,1.7,2.9,2.4,8.1,29.6,2.2,7.1,31.0,0.2,0.8,25.0,1.4,2.0,70.0
Bridie Galea,Male,169,19.1,10.2,3.1,2.2,5.3,1.1,1.1,0.3,0.6,2.5,3.3,3.3,3.5,9.9,35.4,3.3,9.1,36.3,0.2,0.8,25.0,3.3,5.7,57.9
Bridie Gude,Female,28,17.3,8.7,3.5,1.2,4.7,0.9,1.6,0.2,0.2,2.9,2.8,2.9,2.9,10.1,28.7,1.9,5.4,35.2,1.0,4.7,21.3,1.7,3.3,51.5
Bridie Kennedy,Female,3,11.3,5.3,7.2,0.0,7.2,0.0,1.9,0.8,0.0,0.8,0.8,2.7,2.7,8.8,30.7,2.7,4.5,60.0,0.0,4.5,0.0,0.0,0.0,0.0
Bridie Malone,Female,21,24.3,4.7,4.7,2.3,7.0,2.0,1.7,0.5,0.5,3.1,1.7,3.0,1.9,8.3,22.9,1.5,6.3,23.8,0.4,2.0,20.0,0.6,1.4,42.9
Bridie Winbanks,Female,11,4.9,3.7,2.4,2.4,4.3,0.6,1.8,2.4,0.6,6.7,1.8,3.1,1.8,6.7,26.9,1.2,6.1,19.7,0.6,0.6,100.0,0.0,1.2,0.0
Brielle May,Female,2,15.0,5.0,4.0,1.0,5.0,0.0,1.0,1.0,0.0,9.0,1.0,1.0,2.0,8.0,25.0,2.0,5.0,40.0,0.0,3.0,0.0,1.0,1.0,100.0
Brierly Parker,Female,19,13.9,13.4,3.5,1.9,5.6,1.5,0.4,1.1,0.0,1.1,0.0,1.7,6.5,18.6,34.9,5.4,14.2,38.0,1.1,4.3,25.6,1.5,2.4,62.5
Brigette De Toma,Female,14,19.4,9.9,7.4,3.2,10.7,0.5,0.9,0.2,1.1,3.7,3.4,2.8,4.0,13.8,29.0,4.0,13.3,30.1,0.0,0.5,0.0,1.9,4.0,47.5
Brigid Howell,Female,83,21.9,4.2,1.6,0.5,2.2,2.5,1.9,0.1,0.0,2.2,0.3,4.0,1.2,6.3,19.0,0.8,3.8,21.1,0.4,2.5,16.0,1.5,2.6,57.7
Brigitte Ardossi,Female,116,26.9,17.5,7.4,4.1,11.5,1.8,1.9,0.9,0.2,3.6,2.9,4.0,6.4,13.6,47.1,6.4,13.5,47.4,0.0,0.1,0.0,4.7,7.4,63.5
Brigitte O'Neill,Female,63,21.6,8.9,6.5,2.8,9.2,1.1,0.7,1.1,0.7,2.9,1.8,1.7,3.5,10.4,33.7,2.8,7.9,35.4,0.7,2.5,28.0,1.2,1.9,63.2
Brilee Letunica,Female,7,5.7,5.8,0.5,1.6,2.1,0.5,0.0,0.5,0.0,3.2,3.2,6.8,1.6,7.4,21.6,0.0,1.6,0.0,1.6,5.8,27.6,1.6,5.8,27.6
Briony Mungean,Female,18,13.9,5.4,6.3,4.5,10.8,0.2,1.1,0.2,0.4,3.5,1.1,1.3,2.6,4.7,55.3,2.6,4.7,55.3,0.0,0.0,0.0,0.4,1.1,36.4
